iter	kernel	tflops	decision	bottleneck	idea_summary
iter172	iter172_m128n128_w16_s4_bk128_point	101.07	DISCARD	compute_bound	iter172_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=128 nco
iter173	iter173_m64n256_w4_s1_bk32_block	109.16	DISCARD	compute_bound	iter173_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=block_ptr Ktile=32 ncol
iter174	iter174_m64n256_w4_s1_bk64_block	137.28	DISCARD	compute_bound	iter174_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=block_ptr Ktile=64 ncol
iter175	iter175_m64n256_w4_s1_bk128_block	114.02	DISCARD	compute_bound	iter175_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=block_ptr Ktile=128 nco
iter176	iter176_m64n256_w4_s1_bk32_point	109.72	DISCARD	compute_bound	iter176_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer Ktile=32 ncol=1
iter177	iter177_m64n256_w4_s1_bk64_point	134.26	DISCARD	compute_bound	iter177_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer Ktile=64 ncol=2
iter178	iter178_m64n256_w4_s1_bk128_point	118.72	DISCARD	compute_bound	iter178_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer Ktile=128 ncol=
iter179	iter179_m64n256_w4_s2_bk32_block	111.34	DISCARD	compute_bound	iter179_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=block_ptr Ktile=32 ncol
iter180	iter180_m64n256_w4_s2_bk64_block	140.08	DISCARD	compute_bound	iter180_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=block_ptr Ktile=64 ncol
iter181	iter181_m64n256_w4_s2_bk128_block	117.02	DISCARD	compute_bound	iter181_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=block_ptr Ktile=128 nco
iter182	iter182_m64n256_w4_s2_bk32_point	116.57	DISCARD	compute_bound	iter182_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=pointer Ktile=32 ncol=1
iter183	iter183_m64n256_w4_s2_bk64_point	139.55	DISCARD	compute_bound	iter183_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=pointer Ktile=64 ncol=2
iter184	iter184_m64n256_w4_s2_bk128_point	116.74	DISCARD	compute_bound	iter184_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=pointer Ktile=128 ncol=
iter185	iter185_m64n256_w4_s3_bk32_block	136.29	DISCARD	compute_bound	iter185_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=block_ptr Ktile=32 ncol
iter186	iter186_m64n256_w4_s3_bk64_block	145.77	DISCARD	compute_bound	iter186_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=block_ptr Ktile=64 ncol
iter187	iter187_m64n256_w4_s3_bk128_block	73.47	DISCARD	compute_bound	iter187_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=block_ptr Ktile=128 nco
iter188	iter188_m64n256_w4_s3_bk32_point	121.38	DISCARD	compute_bound	iter188_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=pointer Ktile=32 ncol=1
iter189	iter189_m64n256_w4_s3_bk64_point	143.82	DISCARD	compute_bound	iter189_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=pointer Ktile=64 ncol=2
iter190	iter190_m64n256_w4_s3_bk128_point	77.78	DISCARD	compute_bound	iter190_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=pointer Ktile=128 ncol=
iter191	iter191_m64n256_w4_s4_bk32_block	135.71	DISCARD	compute_bound	iter191_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=block_ptr Ktile=32 ncol
iter192	iter192_m64n256_w4_s4_bk64_block	60.85	DISCARD	compute_bound	iter192_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=block_ptr Ktile=64 ncol
iter193	iter193_m64n256_w4_s4_bk128_block	26.67	DISCARD	compute_bound	iter193_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=block_ptr Ktile=128 nco
iter194	iter194_m64n256_w4_s4_bk32_point	119.41	DISCARD	compute_bound	iter194_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=pointer Ktile=32 ncol=1
iter195	iter195_m64n256_w4_s4_bk64_point	144.03	DISCARD	compute_bound	iter195_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=pointer Ktile=64 ncol=2
iter196	iter196_m64n256_w4_s4_bk128_point	78.14	DISCARD	compute_bound	iter196_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=pointer Ktile=128 ncol=
iter197	iter197_m64n256_w8_s1_bk32_block	106.39	DISCARD	compute_bound	iter197_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=block_ptr Ktile=32 ncol
iter198	iter198_m64n256_w8_s1_bk64_block	27.54	DISCARD	compute_bound	iter198_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=block_ptr Ktile=64 ncol
iter199	iter199_m64n256_w8_s1_bk128_block	36.29	DISCARD	compute_bound	iter199_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=block_ptr Ktile=128 nco
iter200	iter200_m64n256_w8_s1_bk32_point	107.48	DISCARD	compute_bound	iter200_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=pointer Ktile=32 ncol=1
iter101	iter101_m128n128_w4_s1_bk32_block	114.07	DISCARD	compute_bound	iter101_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr Ktile=32 nco
iter102	iter102_m128n128_w4_s1_bk64_block	143.96	DISCARD	compute_bound	iter102_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr Ktile=64 nco
iter103	iter103_m128n128_w4_s1_bk128_block	118.76	DISCARD	compute_bound	iter103_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=block_ptr Ktile=128 nc
iter104	iter104_m128n128_w4_s1_bk32_point	111.80	DISCARD	compute_bound	iter104_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer Ktile=32 ncol=
iter105	iter105_m128n128_w4_s1_bk64_point	146.98	DISCARD	compute_bound	iter105_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer Ktile=64 ncol=
iter106	iter106_m128n128_w4_s1_bk128_point	105.46	DISCARD	compute_bound	iter106_autogrid: BM=128 BN=128 warps=4 stages=1 indexing=pointer Ktile=128 ncol
iter107	iter107_m128n128_w4_s2_bk32_block	122.79	DISCARD	compute_bound	iter107_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr Ktile=32 nco
iter108	iter108_m128n128_w4_s2_bk64_block	160.15	DISCARD	compute_bound	iter108_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr Ktile=64 nco
iter109	iter109_m128n128_w4_s2_bk128_block	118.42	DISCARD	compute_bound	iter109_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=block_ptr Ktile=128 nc
iter110	iter110_m128n128_w4_s2_bk32_point	124.21	DISCARD	compute_bound	iter110_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=pointer Ktile=32 ncol=
iter111	iter111_m128n128_w4_s2_bk64_point	156.96	DISCARD	compute_bound	iter111_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=pointer Ktile=64 ncol=
iter112	iter112_m128n128_w4_s2_bk128_point	122.94	DISCARD	compute_bound	iter112_autogrid: BM=128 BN=128 warps=4 stages=2 indexing=pointer Ktile=128 ncol
iter113	iter113_m128n128_w4_s3_bk32_block	131.88	DISCARD	compute_bound	iter113_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=32 nco
iter114	iter114_m128n128_w4_s3_bk64_block	161.27	DISCARD	compute_bound	iter114_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=64 nco
iter115	iter115_m128n128_w4_s3_bk128_block	55.13	DISCARD	compute_bound	iter115_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=128 nc
iter116	iter116_m128n128_w4_s3_bk32_point	59.98	DISCARD	compute_bound	iter116_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=32 ncol=
iter117	iter117_m128n128_w4_s3_bk64_point	162.12	KEEP	compute_bound	iter117_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=64 ncol=
iter118	iter118_m128n128_w4_s3_bk128_point	127.63	DISCARD	compute_bound	iter118_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=128 ncol
iter119	iter119_m128n128_w4_s4_bk32_block	56.67	DISCARD	compute_bound	iter119_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=32 nco
iter120	iter120_m128n128_w4_s4_bk64_block	152.23	DISCARD	compute_bound	iter120_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=64 nco
iter121	iter121_m128n128_w4_s4_bk128_block	78.13	DISCARD	compute_bound	iter121_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=128 nc
iter122	iter122_m128n128_w4_s4_bk32_point	130.99	DISCARD	compute_bound	iter122_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=32 ncol=
iter123	iter123_m128n128_w4_s4_bk64_point	156.35	DISCARD	compute_bound	iter123_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=64 ncol=
iter124	iter124_m128n128_w4_s4_bk128_point	86.51	DISCARD	compute_bound	iter124_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=128 ncol
iter125	iter125_m128n128_w8_s1_bk32_block	87.71	DISCARD	compute_bound	iter125_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr Ktile=32 nco
iter126	iter126_m128n128_w8_s1_bk64_block	38.97	DISCARD	compute_bound	iter126_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr Ktile=64 nco
iter127	iter127_m128n128_w8_s1_bk128_block	106.69	DISCARD	compute_bound	iter127_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=block_ptr Ktile=128 nc
iter128	iter128_m128n128_w8_s1_bk32_point	88.42	DISCARD	compute_bound	iter128_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer Ktile=32 ncol=
iter129	iter129_m128n128_w8_s1_bk64_point	90.06	DISCARD	compute_bound	iter129_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer Ktile=64 ncol=
iter130	iter130_m128n128_w8_s1_bk128_point	109.79	DISCARD	compute_bound	iter130_autogrid: BM=128 BN=128 warps=8 stages=1 indexing=pointer Ktile=128 ncol
iter131	iter131_m128n128_w8_s2_bk32_block	88.76	DISCARD	compute_bound	iter131_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=block_ptr Ktile=32 nco
iter132	iter132_m128n128_w8_s2_bk64_block	101.35	DISCARD	compute_bound	iter132_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=block_ptr Ktile=64 nco
iter133	iter133_m128n128_w8_s2_bk128_block	43.25	DISCARD	compute_bound	iter133_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=block_ptr Ktile=128 nc
iter134	iter134_m128n128_w8_s2_bk32_point	86.19	DISCARD	compute_bound	iter134_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=pointer Ktile=32 ncol=
iter135	iter135_m128n128_w8_s2_bk64_point	100.36	DISCARD	compute_bound	iter135_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=pointer Ktile=64 ncol=
iter136	iter136_m128n128_w8_s2_bk128_point	119.29	DISCARD	compute_bound	iter136_autogrid: BM=128 BN=128 warps=8 stages=2 indexing=pointer Ktile=128 ncol
iter137	iter137_m128n128_w8_s3_bk32_block	88.32	DISCARD	compute_bound	iter137_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=32 nco
iter138	iter138_m128n128_w8_s3_bk64_block	129.14	DISCARD	compute_bound	iter138_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=64 nco
iter139	iter139_m128n128_w8_s3_bk128_block	129.24	DISCARD	compute_bound	iter139_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=128 nc
iter140	iter140_m128n128_w8_s3_bk32_point	79.15	DISCARD	compute_bound	iter140_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=32 ncol=
iter141	iter141_m128n128_w8_s3_bk64_point	130.09	DISCARD	compute_bound	iter141_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=64 ncol=
iter142	iter142_m128n128_w8_s3_bk128_point	133.17	DISCARD	compute_bound	iter142_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=128 ncol
iter143	iter143_m128n128_w8_s4_bk32_block	87.38	DISCARD	compute_bound	iter143_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=32 nco
iter144	iter144_m128n128_w8_s4_bk64_block	103.14	DISCARD	compute_bound	iter144_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=64 nco
iter145	iter145_m128n128_w8_s4_bk128_block	128.44	DISCARD	compute_bound	iter145_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=128 nc
iter146	iter146_m128n128_w8_s4_bk32_point	87.24	DISCARD	compute_bound	iter146_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=32 ncol=
iter147	iter147_m128n128_w8_s4_bk64_point	105.19	DISCARD	compute_bound	iter147_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=64 ncol=
iter148	iter148_m128n128_w8_s4_bk128_point	132.89	DISCARD	compute_bound	iter148_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=128 ncol
iter149	iter149_m128n128_w16_s1_bk32_block	48.91	DISCARD	compute_bound	iter149_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=block_ptr Ktile=32 nc
iter150	iter150_m128n128_w16_s1_bk64_block	26.49	DISCARD	compute_bound	iter150_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=block_ptr Ktile=64 nc
iter151	iter151_m128n128_w16_s1_bk128_block	89.91	DISCARD	compute_bound	iter151_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=block_ptr Ktile=128 n
iter152	iter152_m128n128_w16_s1_bk32_point	22.99	DISCARD	compute_bound	iter152_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=pointer Ktile=32 ncol
iter153	iter153_m128n128_w16_s1_bk64_point	27.41	DISCARD	compute_bound	iter153_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=pointer Ktile=64 ncol
iter154	iter154_m128n128_w16_s1_bk128_point	91.69	DISCARD	compute_bound	iter154_autogrid: BM=128 BN=128 warps=16 stages=1 indexing=pointer Ktile=128 nco
iter155	iter155_m128n128_w16_s2_bk32_block	46.29	DISCARD	compute_bound	iter155_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=block_ptr Ktile=32 nc
iter156	iter156_m128n128_w16_s2_bk64_block	67.57	DISCARD	compute_bound	iter156_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=block_ptr Ktile=64 nc
iter157	iter157_m128n128_w16_s2_bk128_block	93.76	DISCARD	compute_bound	iter157_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=block_ptr Ktile=128 n
iter158	iter158_m128n128_w16_s2_bk32_point	46.09	DISCARD	compute_bound	iter158_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=pointer Ktile=32 ncol
iter159	iter159_m128n128_w16_s2_bk64_point	67.14	DISCARD	compute_bound	iter159_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=pointer Ktile=64 ncol
iter160	iter160_m128n128_w16_s2_bk128_point	96.15	DISCARD	compute_bound	iter160_autogrid: BM=128 BN=128 warps=16 stages=2 indexing=pointer Ktile=128 nco
iter161	iter161_m128n128_w16_s3_bk32_block	49.93	DISCARD	compute_bound	iter161_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=32 nc
iter162	iter162_m128n128_w16_s3_bk64_block	74.21	DISCARD	compute_bound	iter162_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=64 nc
iter163	iter163_m128n128_w16_s3_bk128_block	46.16	DISCARD	compute_bound	iter163_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=128 n
iter164	iter164_m128n128_w16_s3_bk32_point	22.88	DISCARD	compute_bound	iter164_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=32 ncol
iter165	iter165_m128n128_w16_s3_bk64_point	33.16	DISCARD	compute_bound	iter165_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=64 ncol
iter166	iter166_m128n128_w16_s3_bk128_point	101.51	DISCARD	compute_bound	iter166_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=128 nco
iter167	iter167_m128n128_w16_s4_bk32_block	49.88	DISCARD	compute_bound	iter167_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=32 nc
iter168	iter168_m128n128_w16_s4_bk64_block	66.02	DISCARD	compute_bound	iter168_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=64 nc
iter169	iter169_m128n128_w16_s4_bk128_block	106.09	DISCARD	compute_bound	iter169_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=128 n
iter170	iter170_m128n128_w16_s4_bk32_point	52.13	DISCARD	compute_bound	iter170_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=32 ncol
iter171	iter171_m128n128_w16_s4_bk64_point	66.90	DISCARD	compute_bound	iter171_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=64 ncol
iter172	iter172_m128n128_w16_s4_bk128_point	100.74	DISCARD	compute_bound	iter172_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=128 nco
iter173	iter173_m64n256_w4_s1_bk32_block	109.33	DISCARD	compute_bound	iter173_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=block_ptr Ktile=32 ncol
iter174	iter174_m64n256_w4_s1_bk64_block	136.63	DISCARD	compute_bound	iter174_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=block_ptr Ktile=64 ncol
iter175	iter175_m64n256_w4_s1_bk128_block	112.80	DISCARD	compute_bound	iter175_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=block_ptr Ktile=128 nco
iter176	iter176_m64n256_w4_s1_bk32_point	109.92	DISCARD	compute_bound	iter176_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer Ktile=32 ncol=1
iter177	iter177_m64n256_w4_s1_bk64_point	133.75	DISCARD	compute_bound	iter177_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer Ktile=64 ncol=2
iter178	iter178_m64n256_w4_s1_bk128_point	118.59	DISCARD	compute_bound	iter178_autogrid: BM=64 BN=256 warps=4 stages=1 indexing=pointer Ktile=128 ncol=
iter179	iter179_m64n256_w4_s2_bk32_block	110.55	DISCARD	compute_bound	iter179_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=block_ptr Ktile=32 ncol
iter180	iter180_m64n256_w4_s2_bk64_block	138.58	DISCARD	compute_bound	iter180_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=block_ptr Ktile=64 ncol
iter181	iter181_m64n256_w4_s2_bk128_block	52.33	DISCARD	compute_bound	iter181_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=block_ptr Ktile=128 nco
iter182	iter182_m64n256_w4_s2_bk32_point	52.37	DISCARD	compute_bound	iter182_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=pointer Ktile=32 ncol=1
iter183	iter183_m64n256_w4_s2_bk64_point	62.85	DISCARD	compute_bound	iter183_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=pointer Ktile=64 ncol=2
iter184	iter184_m64n256_w4_s2_bk128_point	36.19	DISCARD	compute_bound	iter184_autogrid: BM=64 BN=256 warps=4 stages=2 indexing=pointer Ktile=128 ncol=
iter185	iter185_m64n256_w4_s3_bk32_block	40.77	DISCARD	compute_bound	iter185_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=block_ptr Ktile=32 ncol
iter186	iter186_m64n256_w4_s3_bk64_block	43.69	DISCARD	compute_bound	iter186_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=block_ptr Ktile=64 ncol
iter187	iter187_m64n256_w4_s3_bk128_block	31.74	DISCARD	compute_bound	iter187_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=block_ptr Ktile=128 nco
iter188	iter188_m64n256_w4_s3_bk32_point	54.19	DISCARD	compute_bound	iter188_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=pointer Ktile=32 ncol=1
iter189	iter189_m64n256_w4_s3_bk64_point	65.21	DISCARD	compute_bound	iter189_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=pointer Ktile=64 ncol=2
iter190	iter190_m64n256_w4_s3_bk128_point	33.66	DISCARD	compute_bound	iter190_autogrid: BM=64 BN=256 warps=4 stages=3 indexing=pointer Ktile=128 ncol=
iter191	iter191_m64n256_w4_s4_bk32_block	61.02	DISCARD	compute_bound	iter191_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=block_ptr Ktile=32 ncol
iter192	iter192_m64n256_w4_s4_bk64_block	66.50	DISCARD	compute_bound	iter192_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=block_ptr Ktile=64 ncol
iter193	iter193_m64n256_w4_s4_bk128_block	31.58	DISCARD	compute_bound	iter193_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=block_ptr Ktile=128 nco
iter194	iter194_m64n256_w4_s4_bk32_point	48.37	DISCARD	compute_bound	iter194_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=pointer Ktile=32 ncol=1
iter195	iter195_m64n256_w4_s4_bk64_point	65.28	DISCARD	compute_bound	iter195_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=pointer Ktile=64 ncol=2
iter196	iter196_m64n256_w4_s4_bk128_point	33.53	DISCARD	compute_bound	iter196_autogrid: BM=64 BN=256 warps=4 stages=4 indexing=pointer Ktile=128 ncol=
iter197	iter197_m64n256_w8_s1_bk32_block	47.32	DISCARD	compute_bound	iter197_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=block_ptr Ktile=32 ncol
iter198	iter198_m64n256_w8_s1_bk64_block	31.78	DISCARD	compute_bound	iter198_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=block_ptr Ktile=64 ncol
iter199	iter199_m64n256_w8_s1_bk128_block	39.51	DISCARD	compute_bound	iter199_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=block_ptr Ktile=128 nco
iter200	iter200_m64n256_w8_s1_bk32_point	47.87	DISCARD	compute_bound	iter200_autogrid: BM=64 BN=256 warps=8 stages=1 indexing=pointer Ktile=32 ncol=1
iter201	iter201_m128n128_w4_s3_bk32_point	59.05	DISCARD	compute_bound	iter201_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=32 ncol=
iter202	iter202_m128n128_w4_s3_bk32_block	59.94	DISCARD	compute_bound	iter202_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=32 nco
iter203	iter203_m128n128_w8_s3_bk32_point	38.50	DISCARD	compute_bound	iter203_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=32 ncol=
iter204	iter204_m128n128_w8_s3_bk32_block	38.95	DISCARD	compute_bound	iter204_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=32 nco
iter205	iter205_m128n128_w16_s3_bk32_point	23.12	DISCARD	compute_bound	iter205_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=32 ncol
iter206	iter206_m128n128_w16_s3_bk32_block	22.56	DISCARD	compute_bound	iter206_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=32 nc
iter207	iter207_m128n128_w4_s4_bk32_point	38.56	DISCARD	compute_bound	iter207_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=32 ncol=
iter208	iter208_m128n128_w4_s4_bk32_block	58.65	DISCARD	compute_bound	iter208_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=32 nco
iter209	iter209_m128n128_w8_s4_bk32_point	38.87	DISCARD	compute_bound	iter209_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=32 ncol=
iter210	iter210_m128n128_w8_s4_bk32_block	38.53	DISCARD	compute_bound	iter210_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=32 nco
iter211	iter211_m128n128_w16_s4_bk32_point	22.96	DISCARD	compute_bound	iter211_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=32 ncol
iter212	iter212_m128n128_w16_s4_bk32_block	14.80	DISCARD	compute_bound	iter212_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=32 nc
iter213	iter213_m128n128_w4_s3_bk64_point	73.73	DISCARD	compute_bound	iter213_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=64 ncol=
iter214	iter214_m128n128_w4_s3_bk64_block	47.83	DISCARD	compute_bound	iter214_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=64 nco
iter215	iter215_m128n128_w8_s3_bk64_point	58.68	DISCARD	compute_bound	iter215_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=64 ncol=
iter216	iter216_m128n128_w8_s3_bk64_block	24.67	DISCARD	compute_bound	iter216_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=64 nco
iter217	iter217_m128n128_w16_s3_bk64_point	33.62	DISCARD	compute_bound	iter217_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=pointer Ktile=64 ncol
iter218	iter218_m128n128_w16_s3_bk64_block	32.84	DISCARD	compute_bound	iter218_autogrid: BM=128 BN=128 warps=16 stages=3 indexing=block_ptr Ktile=64 nc
iter219	iter219_m128n128_w4_s4_bk64_point	70.49	DISCARD	compute_bound	iter219_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=pointer Ktile=64 ncol=
iter220	iter220_m128n128_w4_s4_bk64_block	68.80	DISCARD	compute_bound	iter220_autogrid: BM=128 BN=128 warps=4 stages=4 indexing=block_ptr Ktile=64 nco
iter221	iter221_m128n128_w8_s4_bk64_point	47.13	DISCARD	compute_bound	iter221_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=pointer Ktile=64 ncol=
iter222	iter222_m128n128_w8_s4_bk64_block	46.49	DISCARD	compute_bound	iter222_autogrid: BM=128 BN=128 warps=8 stages=4 indexing=block_ptr Ktile=64 nco
iter223	iter223_m128n128_w16_s4_bk64_point	20.10	DISCARD	compute_bound	iter223_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=pointer Ktile=64 ncol
iter224	iter224_m128n128_w16_s4_bk64_block	19.64	DISCARD	compute_bound	iter224_autogrid: BM=128 BN=128 warps=16 stages=4 indexing=block_ptr Ktile=64 nc
iter225	iter225_m128n128_w4_s3_bk128_point	39.29	DISCARD	compute_bound	iter225_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=pointer Ktile=128 ncol
iter226	iter226_m128n128_w4_s3_bk128_block	38.32	DISCARD	compute_bound	iter226_autogrid: BM=128 BN=128 warps=4 stages=3 indexing=block_ptr Ktile=128 nc
iter227	iter227_m128n128_w8_s3_bk128_point	58.95	DISCARD	compute_bound	iter227_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=pointer Ktile=128 ncol
iter228	iter228_m128n128_w8_s3_bk128_block	57.64	DISCARD	compute_bound	iter228_autogrid: BM=128 BN=128 warps=8 stages=3 indexing=block_ptr Ktile=128 nc
